Cruise,Station,lon,lat,z,pres,temp,sal,theta,sigma,o2
AR11_74AB73_1,59,334.0002,37.1998,1398.771,1414.0000982935753,6.2205,35.265598,6.084066628362364,27.751831711498653,211.4
AR11_74AB73_1,59,334.0002,37.1998,1401.729,1417.0003706413838,6.191,35.2616,6.054563394406944,27.752499517830074,212.8
AR11_74AB73_1,59,334.0002,37.1998,1404.686,1419.9996708633514,6.1669,35.258701,6.030402991679346,27.753335046476195,211.6
AR11_74AB73_1,59,334.0002,37.1998,1407.644,1423.0000275677955,6.1454,35.257099,6.008813517740422,27.754857231770757,212.8
AR11_74AB73_1,59,334.0002,37.1998,1410.602,1426.0004264548209,6.1206,35.2537,5.983963344606719,27.75537317654016,214.3
AR11_74AB73_1,59,334.0002,37.1998,1413.559,1428.9998531674953,6.1078,35.252701,5.970983398095871,27.756253553100578,211.2
AR11_74AB73_1,59,334.0002,37.1998,1416.517,1432.0003363996889,6.1056,35.252701,5.9684904191349055,27.756574114338946,213.1
AR11_74AB73_1,59,334.0002,37.1998,1419.474,1434.9998474251959,6.1031,35.252499,5.9657011210233115,27.75677298703613,214.9
AR11_74AB73_1,59,334.0002,37.1998,1422.432,1438.0004149949123,6.0976,35.2519,5.959944169990507,27.75703919772309,215.3
AR11_74AB73_1,59,334.0002,37.1998,1425.389,1441.000010325609,6.0828,35.2505,5.944987345458016,27.757852518006302,212.9
AR11_74AB73_1,59,334.0002,37.1998,1428.346,1443.9996477989098,6.0667,35.2495,5.9287439016792725,27.75914432871332,212.4
AR11_74AB73_1,59,334.0002,37.1998,1431.304,1447.0003418534486,6.0639,35.2491,5.925658681701282,27.759223239346966,215.3
AR11_74AB73_1,59,334.0002,37.1998,1434.261,1450.0000636204752,6.017,35.244499,5.87895133431371,27.761554315818557,214.4
AR11_74AB73_1,59,334.0002,37.1998,1437.218,1452.9998275243752,5.9474,35.235802,5.8097972811247365,27.76346724133373,214.9
AR11_74AB73_1,59,334.0002,37.1998,1440.175,1455.9996335632366,5.9305,35.233799,5.792768737441474,27.764039081022474,213.3
AR11_74AB73_1,59,334.0002,37.1998,1443.133,1459.0004962326973,5.9269,35.233101,5.7888954606176055,27.763976908232053,217.3
AR11_74AB73_1,59,334.0002,37.1998,1446.09,1462.0003865500012,5.9064,35.230301,5.768308303875622,27.76436327374722,217.7
AR11_74AB73_1,59,334.0002,37.1998,1449.047,1465.0003189965362,5.8799,35.226799,5.7417880531326775,27.764936475275363,215.8
AR11_74AB73_1,59,334.0002,37.1998,1452.004,1468.000293570392,5.854,35.223598,5.715861769003784,27.765664744986907,212.6
AR11_74AB73_1,59,334.0002,37.1998,1454.961,1471.0003102696587,5.8353,35.220501,5.69705860925844,27.765574243718675,215.8
AR11_74AB73_1,59,334.0002,37.1998,1457.918,1474.0003690924257,5.8204,35.217999,5.682013704694143,27.76547971521927,218.1
AR11_74AB73_1,59,334.0002,37.1998,1460.875,1477.0004700367833,5.8054,35.215698,5.666869973274894,27.76555383786581,215.9
AR11_74AB73_1,59,334.0002,37.1998,1463.831,1479.9995985035544,5.8007,35.215099,5.661911062748511,27.7656997540887,215.7
AR11_74AB73_1,59,334.0002,37.1998,1466.788,1482.9997836711184,5.795,35.214199,5.655963712319684,27.76573064251511,217.6
AR11_74AB73_1,59,334.0002,37.1998,1469.745,1486.0000109545422,5.7762,35.211102,5.6370644876180425,27.765638345261095,218.5
AR11_74AB73_1,59,334.0002,37.1998,1472.702,1489.0002803519158,5.7586,35.208801,5.61935102834691,27.766024099832066,214.6
AR11_74AB73_1,59,334.0002,37.1998,1475.658,1491.9995772070988,5.6937,35.2033,5.554864178089284,27.76967314499052,216.9
AR11_74AB73_1,59,334.0002,37.1998,1478.615,1494.9999308124,5.6576,35.194401,5.518871987504261,27.767073395253647,220.5
AR11_74AB73_1,59,334.0002,37.1998,1481.572,1498.00032652592,5.6233,35.190399,5.484650103735315,27.768117273370308,218.7
AR11_74AB73_1,59,334.0002,37.1998,1484.528,1500.999749648804,5.5957,35.187599,5.457053040128824,27.76928713475195,219.6
AR11_74AB73_1,59,334.0002,37.1998,1487.485,1504.0002295587926,5.5245,35.177898,5.386356009743875,27.770239836729843,220.7
AR11_74AB73_1,59,334.0002,37.1998,1490.441,1506.999736845853,5.4928,35.172401,5.354714350480473,27.769731388633318,221.6
AR11_74AB73_1,59,334.0002,37.1998,1493.398,1510.0003009446696,5.4855,35.171101,5.347192611861745,27.76961402316533,221.7
AR11_74AB73_1,59,334.0002,37.1998,1496.354,1512.9998923882697,5.4533,35.167301,5.315054639481469,27.770494669911614,220.7
AR11_74AB73_1,59,334.0002,37.1998,1499.31,1515.9995259001594,5.4279,35.162701,5.289644042433214,27.769917966566936,222.4
AR11_74AB73_1,59,334.0002,37.1998,1502.267,1519.0002162607784,5.4037,35.159302,5.265418105748231,27.770142383952134,221.1
AR11_74AB73_1,59,334.0002,37.1998,1505.223,1521.9999339177523,5.3867,35.157101,5.248309614973597,27.77045453543269,222.1
AR11_74AB73_1,59,334.0002,37.1998,1508.179,1524.9996936372909,5.3576,35.154099,5.219239758286925,27.771561459431723,223.9
AR11_74AB73_1,59,334.0002,37.1998,1511.135,1527.9994954174836,5.3488,35.152802,5.210238276515598,27.771610942640564,222.4
AR11_74AB73_1,59,334.0002,37.1998,1514.092,1531.0003540956905,5.3419,35.152,5.203114308455529,27.771827305550005,223.7
AR11_74AB73_1,59,334.0002,37.1998,1517.048,1534.0002400056944,5.3365,35.1516,5.197472677606891,27.7721845611386,217.5
AR11_74AB73_1,59,334.0002,37.1998,1520.004,1537.0001679706265,5.3232,35.149601,5.1840245781492325,27.77220595106064,218.4
AR11_74AB73_1,59,334.0002,37.1998,1522.96,1540.000137988578,5.2999,35.147301,5.160691261230322,27.773163909319692,219
AR11_74AB73_1,59,334.0002,37.1998,1525.916,1543.00015005764,5.2683,35.143002,5.1291582746747935,27.773504082204454,216.7
AR11_74AB73_1,59,334.0002,37.1998,1528.872,1546.000204175904,5.2553,35.140999,5.1160088574695735,27.773475604542,221.9
AR11_74AB73_1,59,334.0002,37.1998,1531.828,1549.0003003414604,5.2523,35.140499,5.1127419181882665,27.773466326324296,220.3
AR11_74AB73_1,59,334.0002,37.1998,1534.784,1552.0004385524012,5.247,35.139801,5.107201806589575,27.77356913521453,215.2
AR11_74AB73_1,59,334.0002,37.1998,1537.739,1554.9996038537492,5.223,35.1367,5.083182380345835,27.773951219823402,217.8
AR11_74AB73_1,59,334.0002,37.1998,1540.695,1557.9998261355095,5.2113,35.135502,5.071317713843732,27.77440198780573,216.7
AR11_74AB73_1,59,334.0002,37.1998,1543.651,1561.0000904569276,5.2024,35.134201,5.062221442946844,27.774443104524607,221.5
AR11_74AB73_1,59,334.0002,37.1998,1546.607,1564.0003968160947,5.1985,35.133499,5.058066247694642,27.7743761475283,226
AR11_74AB73_1,59,334.0002,37.1998,1549.562,1566.9997302011543,5.1873,35.1325,5.046696348889929,27.774922848741426,214.5
AR11_74AB73_1,59,334.0002,37.1998,1552.518,1570.0001206158731,5.1865,35.132198,5.045604493475307,27.774811864400135,222.8
AR11_74AB73_1,59,334.0002,37.1998,1555.474,1573.0005530626152,5.1812,35.131599,5.040065516624234,27.774988482814933,227.4
AR11_74AB73_1,59,334.0002,37.1998,1558.429,1576.0000124868711,5.167,35.129902,5.025732989175351,27.775327154534125,224.2
AR11_74AB73_1,59,334.0002,37.1998,1561.385,1579.000528977714,5.1459,35.127201,5.004583799235976,27.775666155182307,226.7
AR11_74AB73_1,59,334.0002,37.1998,1564.34,1582.0000724138235,5.1209,35.124298,4.9795816176311005,27.77628988147012,225.5
AR11_74AB73_1,59,334.0002,37.1998,1567.295,1584.9996578458934,5.1099,35.1231,4.968412353719452,27.77664445792584,226.2
AR11_74AB73_1,59,334.0002,37.1998,1570.251,1588.0003003814666,5.0997,35.122002,4.958033719702335,27.776984624676288,225.9
AR11_74AB73_1,59,334.0002,37.1998,1573.206,1590.9999698139432,5.0705,35.118401,4.928885056012444,27.777522651322442,223.3
AR11_74AB73_1,59,334.0002,37.1998,1576.161,1593.999681236658,5.0637,35.117802,4.921866326426637,27.777863309886243,226.1
AR11_74AB73_1,59,334.0002,37.1998,1579.117,1597.0004497997877,5.0467,35.115398,4.90477255353446,27.777940646548586,227.5
AR11_74AB73_1,59,334.0002,37.1998,1582.072,1600.000245211463,5.0348,35.114101,4.8927164424793554,27.778309182559724,226.6
AR11_74AB73_1,59,334.0002,37.1998,1585.027,1603.0000826076537,5.029,35.1133,4.886687247079658,27.77837192600805,226.5
AR11_74AB73_1,59,334.0002,37.1998,1587.982,1605.9999619864518,5.0184,35.1119,4.875916647515991,27.778507417649507,225.8
AR11_74AB73_1,59,334.0002,37.1998,1590.937,1608.9998833459504,5.0058,35.110199,4.863170935910215,27.778630779021114,228
AR11_74AB73_1,59,334.0002,37.1998,1593.892,1611.9998466842426,4.9801,35.107498,4.837484240002951,27.779450199901248,227.2
AR11_74AB73_1,59,334.0002,37.1998,1596.847,1614.9998519994201,4.9641,35.105598,4.8213808012531825,27.77979576615462,226.9
AR11_74AB73_1,59,334.0002,37.1998,1599.802,1617.9998992895762,4.9498,35.1036,4.8069578902752,27.77986743475003,227.9
AR11_74AB73_1,59,334.0002,37.1998,1602.757,1620.9999885528034,4.9313,35.102402,4.788383748829689,27.78104721447471,228.2
AR11_74AB73_1,59,334.0002,37.1998,1605.712,1624.0001197871945,4.9263,35.102001,4.783146209668644,27.781328988903397,224.6
AR11_74AB73_1,59,334.0002,37.1998,1608.667,1627.0002929908417,4.8854,35.096901,4.742452730889369,27.78193181403799,229.1
AR11_74AB73_1,59,334.0002,37.1998,1611.621,1629.9994928534973,4.8836,35.096298,4.74037823115867,27.78168973125935,227.3
AR11_74AB73_1,59,334.0002,37.1998,1614.576,1632.9997499757337,4.884,35.0965,4.740474927432193,27.781839044756907,225.6
AR11_74AB73_1,59,334.0002,37.1998,1617.531,1636.0000490615048,4.8678,35.0947,4.724177468001768,27.782266821928943,219.8
AR11_74AB73_1,59,334.0002,37.1998,1620.486,1639.0003901089033,4.8646,35.094101,4.720719943114365,27.78218479737143,224
AR11_74AB73_1,59,334.0002,37.1998,1623.44,1641.9997577508846,4.8438,35.090698,4.699883544107947,27.781851460960297,227.6
AR11_74AB73_1,59,334.0002,37.1998,1626.395,1645.0001827016156,4.8198,35.088902,4.675882595577614,27.783146877735135,222.2
AR11_74AB73_1,59,334.0002,37.1998,1629.349,1647.9996342147242,4.8052,35.086601,4.661169481203551,27.782984773922635,227.4
AR11_74AB73_1,59,334.0002,37.1998,1632.304,1651.000143061162,4.7995,35.085602,4.65524468271256,27.782861232220284,230
AR11_74AB73_1,59,334.0002,37.1998,1635.258,1653.9996784377724,4.7899,35.084202,4.6454688798999495,27.782853595354936,226.2
AR11_74AB73_1,59,334.0002,37.1998,1638.213,1657.0002711722877,4.7854,35.083801,4.640728127174803,27.783070139141955,223.8
AR11_74AB73_1,59,334.0002,37.1998,1641.167,1659.9998904047752,4.7806,35.083,4.635692287755884,27.783002068753603,230.8
AR11_74AB73_1,59,334.0002,37.1998,1644.121,1662.9995515552469,4.7505,35.078899,4.605676513681033,27.783124383857285,230.2
AR11_74AB73_1,59,334.0002,37.1998,1647.076,1666.00027010048,4.7245,35.075298,4.579710087574345,27.78317882005763,230.7
AR11_74AB73_1,59,334.0002,37.1998,1650.03,1669.0000150953913,4.7199,35.075298,4.574870921865634,27.783721004305335,231.3
AR11_74AB73_1,59,334.0002,37.1998,1652.984,1671.9998020025687,4.7112,35.074501,4.5659846812536795,27.78408292087579,230.6
AR11_74AB73_1,59,334.0002,37.1998,1655.938,1674.9996308201066,4.6917,35.072399,4.546436064067626,27.78459872325402,231.4
AR11_74AB73_1,59,334.0002,37.1998,1658.892,1677.9995015460993,4.6656,35.0704,4.520369917510535,27.785917632864994,228.3
AR11_74AB73_1,59,334.0002,37.1998,1661.847,1681.0004297282662,4.6495,35.066898,4.504184363246685,27.784936550305247,230.9
AR11_74AB73_1,59,334.0002,37.1998,1664.801,1684.0003842796357,4.6422,35.066101,4.496682507035634,27.78513696109485,232.7
AR11_74AB73_1,59,334.0002,37.1998,1667.755,1687.000380733743,4.6379,35.0648,4.492144741172274,27.78460730478264,230.3
AR11_74AB73_1,59,334.0002,37.1998,1670.709,1690.0004190886805,4.634,35.064499,4.487999327145439,27.784828258000516,233
AR11_74AB73_1,59,334.0002,37.1998,1673.662,1692.9994837361805,4.6271,35.0639,4.4808924574781726,27.78514065826016,232.7
AR11_74AB73_1,59,334.0002,37.1998,1676.616,1695.9996058728793,4.6116,35.061798,4.465297721237662,27.78519825959279,227.3
AR11_74AB73_1,59,334.0002,37.1998,1679.57,1698.999769904692,4.5858,35.058498,4.439536406175775,27.78542366591273,231.7
AR11_74AB73_1,59,334.0002,37.1998,1682.524,1701.9999758297129,4.5693,35.057499,4.422952668726629,27.78645857536867,234.7
AR11_74AB73_1,59,334.0002,37.1998,1685.478,1705.0002236460352,4.5676,35.057201,4.420980748555352,27.786439009882088,230.2
AR11_74AB73_1,59,334.0002,37.1998,1688.432,1708.0005133517543,4.5512,35.055801,4.40449772230877,27.78714044606636,226
AR11_74AB73_1,59,334.0002,37.1998,1691.385,1710.9998292535186,4.5428,35.054298,4.395914315940877,27.786889353948254,228.4
AR11_74AB73_1,59,334.0002,37.1998,1694.339,1714.0002027181322,4.5386,35.053699,4.391475256562026,27.78690082020171,221.1
AR11_74AB73_1,59,334.0002,37.1998,1697.292,1716.9996023466272,4.5296,35.0527,4.382298487108226,27.787113909280606,229.5
AR11_74AB73_1,59,334.0002,37.1998,1700.246,1720.0000595625156,4.5222,35.051399,4.374702342697703,27.786912752100534,235.4
AR11_74AB73_1,59,334.0002,37.1998,1703.199,1722.9995429101236,4.511,35.050301,4.363354424463803,27.787282884252818,226.4
AR11_74AB73_1,59,334.0002,37.1998,1706.153,1726.0000838696637,4.4809,35.046398,4.333356191071075,27.787458478175267,228.1
AR11_74AB73_1,59,334.0002,37.1998,1709.106,1728.9996509287653,4.4764,35.045799,4.328622252265995,27.78749860537414,232.6
AR11_74AB73_1,59,334.0002,37.1998,1712.06,1732.0002756243368,4.4631,35.0448,4.315202303004347,27.78816650214958,235.3
AR11_74AB73_1,59,334.0002,37.1998,1715.013,1734.9999263873124,4.4522,35.043499,4.304152911652368,27.788334423102924,232
AR11_74AB73_1,59,334.0002,37.1998,1717.966,1737.9996189922842,4.4389,35.042301,4.290734494547735,27.788839911227342,231.1
AR11_74AB73_1,59,334.0002,37.1998,1720.92,1741.0003692705243,4.419,35.040298,4.270803846173822,27.789408863941617,234.4
AR11_74AB73_1,59,334.0002,37.1998,1723.873,1744.0001455679421,4.4123,35.039398,4.263900386506978,27.789440841483838,231.6
AR11_74AB73_1,59,334.0002,37.1998,1726.826,1746.9999637016426,4.3976,35.0369,4.249105156457683,27.789054845952705,233.6
AR11_74AB73_1,59,334.0002,37.1998,1729.779,1749.9998236697204,4.3937,35.036499,4.244964495446076,27.789183326893408,233.6
AR11_74AB73_1,59,334.0002,37.1998,1732.732,1752.9997254702726,4.3753,35.034302,4.226517313671192,27.789426750096254,232.1
AR11_74AB73_1,59,334.0002,37.1998,1735.685,1755.9996691013941,4.3677,35.034901,4.218722374441148,27.790742773223656,236
AR11_74AB73_1,59,334.0002,37.1998,1738.638,1758.999654561181,4.3569,35.0336,4.207774728508203,27.79088643938394,236.9
AR11_74AB73_1,59,334.0002,37.1998,1741.591,1761.999681847728,4.3348,35.032001,4.185675868573055,27.79198870285836,230.3
AR11_74AB73_1,59,334.0002,37.1998,1744.544,1764.9997509591328,4.3186,35.0294,4.169403546910896,27.791664372408377,235.1
AR11_74AB73_1,59,334.0002,37.1998,1747.497,1767.9998618934892,4.3041,35.028099,4.154805851183578,27.792191549595145,236.7
AR11_74AB73_1,59,334.0002,37.1998,1750.45,1771.0000146488935,4.2998,35.027699,4.150272165129946,27.79235796748253,234.2
AR11_74AB73_1,59,334.0002,37.1998,1753.403,1774.0002092234408,4.2946,35.0266,4.144852373165027,27.79206281983579,234.7
AR11_74AB73_1,59,334.0002,37.1998,1756.356,1777.0004456152283,4.277,35.0247,4.127198349695775,27.792434849365236,236.9
AR11_74AB73_1,59,334.0002,37.1998,1759.308,1779.9997078050435,4.264,35.023399,4.114082663065954,27.79279665878107,231
AR11_74AB73_1,59,334.0002,37.1998,1762.261,1783.0000278114364,4.2594,35.0228,4.109254250402681,27.79283382422159,224.3
AR11_74AB73_1,59,334.0002,37.1998,1765.214,1786.0003896293563,4.258,35.022598,4.107582390719349,27.792850924812,233.6
AR11_74AB73_1,59,334.0002,37.1998,1768.166,1788.9997771971198,4.2513,35.021702,4.100682859921584,27.79287150836376,236.5
AR11_74AB73_1,59,334.0002,37.1998,1771.119,1792.0002226182214,4.228,35.019798,4.077406879122751,27.79382644966563,226.9
AR11_74AB73_1,59,334.0002,37.1998,1774.071,1794.9996937570502,4.1975,35.016102,4.047033016542542,27.794098718127316,229.6
AR11_74AB73_1,59,334.0002,37.1998,1777.024,1798.0002227737193,4.1907,35.0154,4.0400355603570235,27.794278716045483,238.7
AR11_74AB73_1,59,334.0002,37.1998,1779.976,1800.9997774760002,4.1853,35.014999,4.034418791887925,27.794552033152968,235.3
AR11_74AB73_1,59,334.0002,37.1998,1782.929,1804.000390080621,4.1759,35.014099,4.024857007903296,27.79484348438382,233.6
AR11_74AB73_1,59,334.0002,37.1998,1785.881,1807.0000283387403,4.1682,35.012798,4.016973992599785,27.794638114151667,235.7
AR11_74AB73_1,59,334.0002,37.1998,1788.833,1809.999708364851,4.1651,35.0121,4.013627670959522,27.79443473944616,237.1
AR11_74AB73_1,59,334.0002,37.1998,1791.786,1813.0004463300434,4.1616,35.011799,4.0098854744060795,27.79458872517239,237
AR11_74AB73_1,59,334.0002,37.1998,1794.738,1816.0002099005735,4.1586,35.011799,4.006635780389167,27.79493028928755,234
AR11_74AB73_1,59,334.0002,37.1998,1797.69,1819.0000152333853,4.1541,35.0116,4.001906901449072,27.79526875214492,236.7
AR11_74AB73_1,59,334.0002,37.1998,1800.642,1821.9998623265762,4.1487,35.010601,3.996292600580982,27.795063298587593,236.9
AR11_74AB73_1,59,334.0002,37.1998,1803.594,1824.9997511782435,4.1402,35.009701,3.9876200677917795,27.79525693746541,237.2
AR11_74AB73_1,59,334.0002,37.1998,1806.546,1827.9996817864846,4.1298,35.008801,3.977073534708946,27.79564590658265,237
AR11_74AB73_1,59,334.0002,37.1998,1809.498,1830.9996541493967,4.1273,35.008701,3.9743177042087003,27.79585488484304,235.1
AR11_74AB73_1,59,334.0002,37.1998,1812.45,1833.999668265077,4.1235,35.0079,3.9702816057442276,27.795639895036857,238.3
AR11_74AB73_1,59,334.0002,37.1998,1815.402,1836.9997241316225,4.1133,35.007301,3.95993211229981,27.796245527203837,236.5
AR11_74AB73_1,59,334.0002,37.1998,1818.354,1839.999821747131,4.1055,35.0065,3.9519507953455735,27.796441833814242,227.7
AR11_74AB73_1,59,334.0002,37.1998,1821.306,1842.9999611096994,4.0876,35.0051,3.934009498636289,27.79719901344015,234
AR11_74AB73_1,59,334.0002,37.1998,1824.258,1846.000142217425,4.075,35.003502,3.921296921660311,27.797250759410645,237.4
AR11_74AB73_1,59,334.0002,37.1998,1827.21,1849.0003650684046,4.071,35.0033,3.917062684264223,27.79753040210062,230.9
AR11_74AB73_1,59,334.0002,37.1998,1830.161,1851.9996133038742,4.0687,35.002899,3.9145058377643323,27.797477070014793,229.5
AR11_74AB73_1,59,334.0002,37.1998,1833.113,1854.9999196215156,4.0672,35.0028,3.9127369556603995,27.797582139251517,233.2
AR11_74AB73_1,59,334.0002,37.1998,1836.065,1858.000267676703,4.0532,35.0019,3.8986426037049737,27.79832945345379,237.4
AR11_74AB73_1,59,334.0002,37.1998,1839.016,1860.999641068262,4.0488,35.001499,3.894014875517132,27.798490315586378,235.1
AR11_74AB73_1,59,334.0002,37.1998,1841.968,1864.0000725786972,4.0438,35.001499,3.8887941915546063,27.799031572020795,232.6
AR11_74AB73_1,59,334.0002,37.1998,1844.919,1866.9995293934296,4.0402,35.000702,3.8849567185516674,27.798794777840385,237.1
AR11_74AB73_1,59,334.0002,37.1998,1847.871,1870.0000443515032,4.0294,35.001801,3.874013249926884,27.800802624147536,234.4
AR11_74AB73_1,59,334.0002,37.1998,1850.822,1872.9995845818023,4.0323,35.002399,3.8765815088757405,27.801012894801715,236.4
AR11_74AB73_1,59,334.0002,37.1998,1853.774,1876.0001829799048,4.0348,35.0033,3.8787540603151696,27.801505247949763,237.9
AR11_74AB73_1,59,334.0002,37.1998,1856.725,1878.9998066181647,4.0397,35.004398,3.8832924591766234,27.801909319843844,234.1
AR11_74AB73_1,59,334.0002,37.1998,1859.677,1882.0004884486877,4.0264,35.003201,3.869891189688791,27.80234352073103,237.3
AR11_74AB73_1,59,334.0002,37.1998,1862.628,1885.000195487301,4.0139,35.0019,3.857279626234378,27.802611131518233,237.3
AR11_74AB73_1,59,334.0002,37.1998,1865.579,1887.9999442161752,4.0107,35.001801,3.8538347047634764,27.802887987335225,235.6
AR11_74AB73_1,59,334.0002,37.1998,1868.53,1890.999734633409,4.0033,35.0009,3.846251091693963,27.802953133319534,237.5
AR11_74AB73_1,59,334.0002,37.1998,1871.481,1893.999566737102,4.0021,35.000599,3.8447788280735193,27.802865316867837,238.4
AR11_74AB73_1,59,334.0002,37.1998,1874.432,1896.9994405253517,3.9942,34.999199,3.8367040250697846,27.802582903421353,236.7
AR11_74AB73_1,59,334.0002,37.1998,1877.384,1900.0003725792196,3.976,34.997101,3.818476497624461,27.80278807805894,234.7
AR11_74AB73_1,59,334.0002,37.1998,1880.335,1903.0003297450057,3.9655,34.995998,3.807838120625777,27.803002610415888,237.5
AR11_74AB73_1,59,334.0002,37.1998,1883.286,1906.0003285896446,3.9651,34.996101,3.8071537107893287,27.803154878015903,238.9
AR11_74AB73_1,59,334.0002,37.1998,1886.237,1909.0003691112365,3.9666,34.9963,3.8083420201099587,27.80319134596516,237.7
AR11_74AB73_1,59,334.0002,37.1998,1889.188,1912.0004513078795,3.9661,34.996399,3.807558773746146,27.80335057899015,232.7
AR11_74AB73_1,59,334.0002,37.1998,1892.138,1914.9995585240974,3.963,34.996799,3.804211462673124,27.80401261917359,236.6
AR11_74AB73_1,59,334.0002,37.1998,1895.089,1917.999724051019,3.9537,34.995701,3.7947567775853726,27.8041079366169,235.4
AR11_74AB73_1,59,334.0002,37.1998,1898.04,1920.9999312472885,3.95,34.994999,3.7908214627269543,27.803952201137463,231.6
AR11_74AB73_1,59,334.0002,37.1998,1900.991,1924.0001801110052,3.9467,34.994701,3.7872792228273835,27.80407771733053,234.6
AR11_74AB73_1,59,334.0002,37.1998,1903.942,1927.0004706402672,3.9394,34.993801,3.7797959552713367,27.804126998879156,233.5
AR11_74AB73_1,59,334.0002,37.1998,1907.876,1931.0002450031534,3.9257,34.9916,3.765911816417827,27.8037935399434,230.7
AR11_74AB73_1,59,334.0002,37.1998,1911.81,1935.0000934051395,3.9172,34.990299,3.7571509250448036,27.803651790834465,232.6
AR11_74AB73_1,59,334.0002,37.1998,1915.744,1939.0000158417213,3.9148,34.990299,3.7543986278271344,27.80393255300396,234.9
AR11_74AB73_1,59,334.0002,37.1998,1919.678,1943.0000123083937,3.9039,34.989601,3.743270718418329,27.80451088070413,230.3
AR11_74AB73_1,59,334.0002,37.1998,1923.612,1947.0000828006528,3.894,34.990101,3.733125014651469,27.805941894054513,237.1
AR11_74AB73_1,59,334.0002,37.1998,1927.546,1951.0002273139942,3.8782,34.988602,3.717171188708699,27.80636949765244,234.6
AR11_74AB73_1,59,334.0002,37.1998,1931.48,1955.000445843913,3.8759,34.988998,3.714516631896111,27.806954408487854,234.9
AR11_74AB73_1,59,334.0002,37.1998,1935.413,1958.9997215253206,3.8652,34.987,3.7035914950258366,27.806471217567605,238.3
AR11_74AB73_1,59,334.0002,37.1998,1939.347,1963.0000880560685,3.8504,34.985001,3.6886262614054828,27.80639455855794,237.2
AR11_74AB73_1,59,334.0002,37.1998,1943.281,1967.0005285898817,3.8449,34.9842,3.6828224096123083,27.80634354863537,238.6
AR11_74AB73_1,59,334.0002,37.1998,1947.214,1971.0000262052438,3.8334,34.9842,3.6711037418413035,27.80752760861833,232
AR11_74AB73_1,59,334.0002,37.1998,1951.147,1974.999597777049,3.8234,34.983101,3.6608670825062006,27.807685055366164,238.6
AR11_74AB73_1,59,334.0002,37.1998,1955.081,1979.000260255414,3.8167,34.983101,3.6538788014276546,27.80838947602433,237.9
AR11_74AB73_1,59,334.0002,37.1998,1959.014,1982.9999797454032,3.8164,34.9828,3.6531977845924626,27.808218295399683,237.9
AR11_74AB73_1,59,334.0002,37.1998,1962.947,1986.9997731783315,3.8149,34.982498,3.6513342097097925,27.808165433568547,238.8
AR11_74AB73_1,59,334.0002,37.1998,1966.88,1990.9996405496968,3.8066,34.981998,3.6427713242773923,27.80862914409431,238.1
AR11_74AB73_1,59,334.0002,37.1998,1970.813,1994.999581854997,3.8003,34.982101,3.636177206044375,27.809374444303103,235.8
AR11_74AB73_1,59,334.0002,37.1998,1974.746,1998.9995970897307,3.7825,34.981201,3.6182565803861286,27.81045716721951,238.6
AR11_74AB73_1,59,334.0002,37.1998,1978.679,2002.9996862493967,3.7734,34.979698,3.6089097578148674,27.810196752145885,234.2
AR11_74AB73_1,59,334.0002,37.1998,1982.612,2006.999849329493,3.772,34.979301,3.6071452803803785,27.81005721454835,236.5
AR11_74AB73_1,59,334.0002,37.1998,1986.545,2011.0000863255189,3.7646,34.978298,3.599471906822638,27.810026382484466,232.2
AR11_74AB73_1,59,334.0002,37.1998,1990.478,2015.0003972329716,3.7552,34.977501,3.589827876596572,27.810355963174743,235.6
AR11_74AB73_1,59,334.0002,37.1998,1994.41,2018.9997649047727,3.7517,34.977699,3.585992867213634,27.81089702009308,233.9
AR11_74AB73_1,59,334.0002,37.1998,1998.343,2023.0002236027851,3.7405,34.976601,3.5745772074061053,27.81116190767989,232.7
AR11_74AB73_1,59,334.0002,37.1998,2002.275,2026.9997390185702,3.7392,34.976799,3.5729093566798613,27.811486089150776,239.1
AR11_74AB73_1,59,334.0002,37.1998,2006.208,2031.0003454891398,3.738,34.9767,3.5713407231197416,27.811563667004293,236.2
AR11_74AB73_1,59,334.0002,37.1998,2010.14,2035.0000086309105,3.7366,34.976299,3.5695760319085155,27.81142010305757,237.6
P15S_31DSCG96_1,74,189.0882,-46.7228,0.992,1.000279679047122,14.9038,34.702301,14.903650462122213,25.763489470233935,273.3
P15S_31DSCG96_1,74,189.0882,-46.7228,3.967,4.000139762145942,14.8705,34.702301,14.869902863312145,25.770853194720985,273.6
P15S_31DSCG96_1,74,189.0882,-46.7228,6.942,7.000043928564167,14.8184,34.702301,14.817357474902346,25.78229767194489,274.1
P15S_31DSCG96_1,74,189.0882,-46.7228,9.917,9.999992176259957,14.5685,34.702301,14.567027930124963,25.83646922678963,276.5
P15S_31DSCG96_1,74,189.0882,-46.7228,12.892,12.999984503191408,14.5372,34.6978,14.535289033108095,25.83982178514998,284.8
P15S_31DSCG96_1,74,189.0882,-46.7228,15.867,16.000020907316557,14.4233,34.700199,14.420960460824839,25.86618682168273,285.2
P15S_31DSCG96_1,74,189.0882,-46.7228,18.842,19.000101386593375,13.8717,34.688599,13.8689951307797,25.97384845937745,288.2
P15S_31DSCG96_1,74,189.0882,-46.7228,21.817,22.00022593897978,13.0919,34.6436,13.08888999520847,26.0989091446952,291.9
P15S_31DSCG96_1,74,189.0882,-46.7228,24.792,25.000394562433613,13.1179,34.680099,13.114473312233653,26.122029647559884,288.3
